,CustomerID,Count,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Satisfaction Score,Churn Category,Avg Monthly GB Download,Unlimited Data,Total Long Distance Charges,Referred a Friend,Number of Referrals,Age,Under 30,Population
4950,3470-BTGQO,1,Belmont,94002,Male,0,0,1,21,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.65,985.05,No,0,39,5731,,4,,29,1,410.97,0,0,60,0,
4951,1209-VFFOC,1,Brisbane,94005,Male,0,1,1,68,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,56.4,3948.45,No,0,59,4556,,3,,19,1,0.0,1,10,47,0,
4952,8224-DWCKX,1,Burlingame,94010,Male,1,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.3,828.05,No,0,38,5159,,4,,24,1,520.8,0,0,78,0,
4953,4553-DVPZG,1,Daly City,94015,Female,0,1,0,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.35,6164.7,No,0,77,5049,,5,,82,1,933.72,1,10,30,0,
4954,6917-IAYHD,1,La Honda,94020,Male,0,0,1,1,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,33.6,33.6,No,0,27,4369,,5,,19,0,0.0,0,0,44,0,
4955,8620-RJPZN,1,Los Altos,94022,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.7,20.7,No,0,68,3061,,5,,0,0,45.86,0,0,27,1,
4956,7572-KPVKK,1,Los Altos,94024,Male,0,0,1,62,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,104.05,6590.5,No,0,33,5900,,4,,19,1,1095.5400000000002,0,0,44,0,
4957,2642-MAWLJ,1,Menlo Park,94025,Female,0,1,1,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.25,717.95,No,0,57,5272,,5,,0,0,1530.36,1,8,26,1,
4958,7103-ZGVNT,1,Portola Valley,94028,Female,0,1,1,69,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Credit card (automatic),73.7,4885.85,No,0,78,4268,,4,,21,1,540.96,1,10,59,0,
4959,2027-WKXMW,1,Montara,94037,Female,0,1,0,63,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,108.75,6871.7,No,0,20,4582,,5,,26,1,1283.3100000000002,1,10,49,0,
4960,7137-NAXML,1,Moss Beach,94038,Male,0,0,0,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.15,405.6,No,0,63,4402,,4,,0,0,606.51,0,0,63,0,
4961,2428-ZMCTB,1,Mountain View,94040,Male,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,208.25,No,0,62,3926,,3,,0,0,202.89999999999998,0,0,24,1,
4962,2961-VNFKL,1,Mountain View,94041,Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.95,1801.9,No,0,23,5072,,5,,0,0,1754.41,1,2,42,0,
4963,1768-HNVGJ,1,Mountain View,94043,Female,1,0,0,45,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,70.05,3062.45,No,0,43,4223,,3,,3,1,830.7,0,0,80,0,
4964,6963-KQYQB,1,Pacifica,94044,Female,0,1,1,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.05,1764.75,No,0,32,4722,,5,,0,0,298.9,1,4,24,1,
4965,5934-RMPOV,1,Pescadero,94060,Female,0,0,1,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.75,1816.75,No,0,79,4240,,3,,19,1,742.06,0,0,32,0,
4966,1207-BLKSA,1,Redwood City,94061,Female,0,1,1,52,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,23.05,1255.1,No,0,34,4922,,3,,0,0,998.9200000000001,1,1,42,0,
4967,8316-BBQAY,1,Redwood City,94063,Female,0,0,0,65,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),59.95,3921.1,No,0,74,6251,,3,,22,1,0.0,0,0,45,0,
4968,1166-PQLGG,1,Redwood City,94065,Female,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.55,1463.45,No,0,68,4424,,3,,0,0,1247.7599999999998,1,6,58,0,
4969,3146-JTQHR,1,San Bruno,94066,Male,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.6,189.45,No,0,57,3778,,5,,0,0,393.5,1,3,23,1,
4970,4291-YZODP,1,San Carlos,94070,Female,0,0,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,96.8,No,0,62,3810,,5,,0,0,347.62,0,0,56,0,
4971,4395-PZMSN,1,San Gregorio,94074,Male,1,0,0,5,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,85.55,408.5,No,0,48,2850,,4,,15,1,91.89999999999999,0,0,67,0,
4972,6427-FEFIG,1,South San Francisco,94080,Female,0,1,1,24,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),78.6,1846.65,No,0,30,2939,,4,,56,1,514.3199999999999,1,8,63,0,
4973,0017-IUDMW,1,Sunnyvale,94086,Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.8,8456.75,No,0,52,6252,,3,,59,1,1152.72,1,2,25,1,
4974,8706-HRADD,1,Sunnyvale,94087,Male,0,0,0,21,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,43.55,1011.5,No,0,63,5808,,4,,26,1,0.0,0,0,29,1,
4975,9955-QOPOY,1,Sunnyvale,94089,Male,0,1,0,69,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),60.8,4263.4,No,0,63,5683,,4,,42,1,0.0,1,7,23,1,
4976,4385-ZKVNW,1,San Francisco,94102,Male,0,1,1,44,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),54.9,2549.1,No,0,21,4412,,4,,52,0,2047.76,1,4,58,0,
4977,5446-DKWYW,1,San Francisco,94103,Female,1,1,1,61,1,Yes,DSL,No,No,Yes,No,Yes,No,One year,1,Electronic check,65.2,3965.05,No,0,30,6238,,4,,10,1,2397.9100000000003,1,9,74,0,
4978,9031-ZVQPT,1,San Francisco,94109,Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,108.2,7840.6,No,0,57,4773,,4,,71,1,1021.68,1,10,21,1,
4979,2990-IAJSV,1,San Francisco,94110,Male,0,0,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),92.0,6632.75,No,0,68,4200,,3,,20,1,3269.5199999999995,0,0,55,0,
4980,8107-KNCIM,1,San Francisco,94111,Male,1,1,0,14,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.1,1013.35,No,0,66,3771,,4,,4,1,636.44,1,8,73,0,
4981,9027-YFHQJ,1,San Francisco,94112,Male,0,0,0,7,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),25.05,152.95,No,0,54,4868,,5,,0,0,315.91,0,0,26,1,
4982,5176-LDKUH,1,San Francisco,94114,Female,0,0,0,48,1,No,Fiber optic,No,Yes,No,No,No,No,One year,0,Electronic check,75.15,3772.65,No,0,75,3345,,4,,23,1,1980.48,0,0,64,0,
4983,4644-OBGFZ,1,San Francisco,94115,Male,0,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,1026.35,No,0,64,5067,,4,,0,0,1992.6499999999999,1,5,43,0,
4984,7926-IJOOU,1,San Francisco,94116,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.3,19.3,No,0,47,5626,,5,,0,0,16.36,0,0,50,0,
4985,6480-YAGIY,1,San Francisco,94117,Male,0,0,0,45,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),112.2,5031.85,No,0,74,3091,,3,,3,1,1292.3999999999999,0,0,57,0,
4986,4029-HPFVY,1,San Francisco,94118,Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.3,220.4,No,0,67,4275,,4,,27,1,29.22,0,0,35,0,
4987,7602-DBTOU,1,San Francisco,94121,Female,0,1,0,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,1416.5,No,0,20,4890,,4,,0,0,2685.93,1,2,46,0,
4988,5345-BMKWB,1,San Francisco,94122,Male,0,1,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,158.35,No,0,24,4964,,4,,0,0,39.84,1,9,29,1,
4989,5457-COLHT,1,San Francisco,94124,Male,0,1,1,69,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),80.65,5542.55,No,0,41,4618,,3,,53,1,2784.84,1,5,48,0,
4990,5451-YHYPW,1,San Francisco,94129,Female,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),115.75,8443.7,No,0,50,6205,,3,,24,0,3232.08,1,2,75,0,
4991,7998-WNZEM,1,San Francisco,94131,Male,0,0,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),80.6,5708.2,No,0,47,5447,,4,,21,1,871.17,0,0,51,0,
4992,4664-NJCMS,1,San Francisco,94133,Female,0,1,0,33,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),59.55,2016.3,No,0,68,5980,,3,,7,1,0.0,1,7,52,0,
4993,0307-BCOPK,1,San Francisco,94134,Female,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.05,326.65,No,0,60,4336,,5,,0,0,664.16,0,0,62,0,
4994,7629-WFGLW,1,Palo Alto,94301,Female,1,1,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,0,Electronic check,95.65,5471.75,No,0,20,6335,,3,,27,1,646.8000000000001,1,10,80,0,
4995,2542-HYGIQ,1,Palo Alto,94303,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.95,19.95,No,0,48,2732,,5,,0,0,38.84,0,0,58,0,
4996,5016-LIPDW,1,Stanford,94305,Male,0,1,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.4,1061.6,No,0,53,4194,,5,,0,0,2368.92,1,1,45,0,
4997,6481-LXPWL,1,Palo Alto,94306,Male,0,1,1,56,0,No phone service,DSL,No,Yes,Yes,No,No,No,One year,1,Credit card (automatic),36.1,1971.5,No,0,38,5092,,3,,28,0,0.0,1,1,61,0,
4998,6124-ACRHJ,1,San Mateo,94403,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,19.75,No,0,32,4099,,5,,0,0,41.28,0,0,59,0,
4999,9362-MWODR,1,San Mateo,94404,Female,0,0,1,40,1,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),64.1,2460.35,No,0,79,5056,,3,,10,1,805.1999999999999,0,0,63,0,
5000,9975-GPKZU,1,Alameda,94501,Male,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.75,856.5,No,0,56,2610,,4,,0,0,352.82,0,0,62,0,
5001,9625-RZFUK,1,Alameda,94502,Male,0,1,1,63,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.7,1275.85,No,0,63,4235,,5,,0,0,229.95,0,0,47,0,
5002,5153-LXKDT,1,Danville,94506,Male,0,1,1,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,110.2,7467.5,No,0,37,4108,,3,,75,1,1255.96,1,1,51,0,
5003,5161-UBZXI,1,Alamo,94507,Male,0,1,1,69,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),106.35,7261.75,No,0,58,6315,,4,,24,1,2960.1,1,1,38,0,
5004,1020-JPQOW,1,Angwin,94508,Female,0,1,0,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,90.55,5116.6,No,0,63,6161,,4,,20,0,156.79999999999998,1,1,63,0,
5005,7919-ZODZZ,1,Antioch,94509,Female,0,1,1,10,1,No,DSL,No,Yes,Yes,No,No,Yes,One year,1,Mailed check,65.9,660.05,No,0,78,5289,,4,,14,1,420.0,1,1,32,0,
5006,0565-JUPYD,1,Benicia,94510,Male,0,0,0,63,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,0,Credit card (automatic),104.5,6590.8,No,0,43,4908,,4,,85,1,1351.35,0,0,26,1,
5007,6867-ACCZI,1,Bethel Island,94511,Female,0,1,1,24,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,52.5,1208.15,No,0,47,3303,,3,,75,1,0.0,1,1,34,0,
5008,5939-XAIXZ,1,Birds Landing,94512,Female,0,0,0,19,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,56.1,1033.9,No,0,27,3367,,3,,27,1,700.72,0,0,54,0,
5009,9054-FOWNV,1,Brentwood,94513,Male,0,1,1,22,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,88.75,1885.15,No,0,48,5585,,4,,56,1,250.58,1,1,53,0,
5010,8207-VVMYB,1,Clayton,94517,Female,0,1,0,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),26.0,2006.95,No,0,76,6170,,4,,0,0,990.5,1,1,44,0,
5011,9732-EQMWY,1,Concord,94518,Female,0,1,0,49,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,99.4,5025,No,0,59,4725,,4,,46,0,607.11,1,1,20,1,
5012,5269-NRGDP,1,Concord,94521,Male,0,1,1,42,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,73.15,3088.25,No,0,58,2531,,3,,23,1,621.6,1,1,54,0,
5013,6195-MELTI,1,Pleasant Hill,94523,Male,0,0,0,57,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Mailed check,54.65,3134.7,No,0,58,4223,,5,,20,1,531.24,0,0,57,0,
5014,2121-JAFOM,1,Danville,94526,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),115.55,8312.4,No,0,38,5076,,3,,59,1,120.24,1,1,23,1,
5015,8818-DOPVL,1,El Cerrito,94530,Female,1,0,0,46,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.45,4863.85,No,0,76,4103,,3,,30,1,1893.8200000000002,0,0,65,0,
5016,1227-UDMZR,1,Fremont,94536,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),91.15,6637.9,No,0,33,4311,,4,,26,1,212.4,1,4,53,0,
5017,5198-HQAEN,1,Fremont,94538,Male,0,1,1,35,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Electronic check,89.7,3165.6,No,0,44,2775,,4,,57,1,53.550000000000004,1,5,50,0,
5018,2167-FQSTQ,1,Hayward,94541,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,92.4,6786.1,No,0,59,5527,,3,,48,0,2696.4,1,8,20,1,
5019,2819-GWENI,1,Hayward,94542,Female,0,1,1,28,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.9,543,No,0,41,2987,,4,,0,0,613.48,1,9,64,0,
5020,3572-UUHRS,1,Castro Valley,94546,Male,0,0,0,45,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),18.85,867.3,No,0,78,2653,,4,,0,0,1826.5500000000002,0,0,47,0,
5021,2692-PFYTJ,1,Hercules,94547,Female,0,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.75,25.75,No,0,67,2569,,4,,0,0,15.22,0,0,23,1,
5022,5955-EPOAZ,1,Livermore,94550,Female,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.95,109.5,No,0,77,5554,,3,,0,0,259.14,0,0,40,0,
5023,6821-JPCDC,1,Castro Valley,94552,Female,0,1,0,48,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,97.05,4692.95,No,0,66,5893,,5,,59,1,2286.7200000000003,1,4,29,1,
5024,8815-LMFLX,1,Martinez,94553,Male,0,1,1,25,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),25.4,546.85,No,0,26,5250,,3,,0,0,488.99999999999994,1,8,61,0,
5025,9135-HSWOC,1,Fremont,94555,Male,0,1,1,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.7,1274.05,No,0,79,5431,,5,,0,0,955.52,1,3,28,1,
5026,8582-KRHPJ,1,Moraga,94556,Male,0,0,0,50,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,35.0,1782.4,No,0,45,5629,,3,,20,1,0.0,0,0,51,0,
5027,5811-IWXYM,1,Napa,94558,Female,0,1,1,52,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),101.25,5301.1,No,0,25,5954,,5,,52,1,2329.08,1,1,20,1,
5028,7044-YAACC,1,Napa,94559,Male,1,1,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.2,280.35,No,0,53,4444,,5,,8,1,24.12,1,5,70,0,
5029,8189-XRIKE,1,Newark,94560,Female,1,0,0,32,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,90.95,2897.95,No,0,52,5936,,4,,4,1,1010.24,0,0,80,0,
5030,1506-YJTYT,1,Oakley,94561,Male,0,1,1,45,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),73.85,3371,No,0,76,5264,,3,,26,1,1156.05,1,9,21,1,
5031,4123-DVHPH,1,Orinda,94563,Male,0,1,0,9,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,88.05,801.3,No,0,30,2715,,3,,21,1,201.69,1,3,49,0,
5032,2228-BZDEE,1,Pleasanton,94566,Female,0,0,0,54,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,1079.45,No,0,57,5755,,5,,0,0,1417.5,0,0,45,0,
5033,2789-CZANW,1,Dublin,94568,Female,0,1,1,64,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),110.3,6997.3,No,0,45,5574,,3,,23,1,1354.24,1,7,49,0,
5034,7596-LDUXP,1,Rodeo,94572,Female,0,0,0,12,1,No,Fiber optic,Yes,No,No,No,Yes,No,One year,1,Credit card (automatic),85.15,979.05,No,0,52,2452,,4,,19,1,191.64000000000001,0,0,61,0,
5035,3740-RLMVT,1,Saint Helena,94574,Male,1,1,0,67,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),60.95,4119.4,No,0,41,5792,,3,,12,1,2818.69,1,7,79,0,
5036,2192-OZITF,1,San Leandro,94577,Female,0,0,0,45,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,0,Mailed check,73.55,3349.1,No,0,56,2280,,3,,15,1,1993.05,0,0,60,0,
5037,5651-CPDND,1,San Leandro,94578,Male,0,0,0,10,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,46.0,492.1,No,0,38,3903,,4,,14,1,135.1,0,0,45,0,
5038,2186-QZEYA,1,San Leandro,94579,Female,1,0,0,29,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),58.55,1718.95,No,0,30,2044,,3,,22,1,257.52000000000004,0,0,68,0,
5039,1131-ALZWV,1,San Lorenzo,94580,Female,0,0,0,24,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.6,605.25,No,0,62,4147,,5,,0,0,1023.8399999999999,0,0,58,0,
5040,7729-XBTWX,1,San Ramon,94583,Male,0,1,1,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.75,1344.5,No,0,58,4485,,4,,0,0,2080.98,1,7,62,0,
5041,9134-WYRVP,1,Suisun City,94585,Male,0,0,0,51,1,No,Fiber optic,Yes,No,No,No,Yes,No,One year,0,Mailed check,86.35,4267.15,No,0,74,5311,,3,,13,1,1392.3,0,0,51,0,
5042,3284-SVCRO,1,Sunol,94586,Female,0,1,0,45,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.5,1121.05,No,0,47,3146,,3,,0,0,1904.4,1,6,35,0,
5043,9732-OUYRN,1,Union City,94587,Female,0,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.0,918.7,No,0,39,4066,,3,,0,0,643.37,1,3,54,0,
5044,0559-CKHUS,1,Pleasanton,94588,Female,0,1,0,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.55,521.8,No,0,77,5758,,3,,0,0,1448.84,1,6,44,0,
5045,2931-SVLTV,1,Vallejo,94589,Male,0,1,1,40,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),110.1,4469.1,No,0,39,2283,,3,,22,1,460.0,1,6,59,0,
5046,7504-UWHNB,1,Vallejo,94591,Male,0,0,0,25,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.75,1729.35,No,0,26,3080,,4,,18,0,1002.75,0,0,42,0,
5047,2582-FFFZR,1,Vallejo,94592,Female,0,0,0,22,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,50.6,1073.3,No,0,62,2854,,4,,8,1,0.0,0,0,34,0,
5048,8908-NMQTX,1,Walnut Creek,94595,Male,0,0,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),65.6,4566.5,No,0,75,4369,,3,,9,1,0.0,0,0,36,0,
5049,1431-AIDJQ,1,Walnut Creek,94598,Male,0,1,1,33,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),82.1,2603.1,No,0,32,2281,,4,,30,1,53.46,1,1,44,0,
5050,6288-LBEAR,1,Yountville,94599,Female,0,0,0,23,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,79.1,1783.75,No,0,75,3619,,5,,46,1,349.14,0,0,22,1,
5051,8413-YNHNV,1,Oakland,94603,Male,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,90.65,6322.1,No,0,55,6487,,3,,22,1,3272.67,0,0,42,0,
5052,5808-TOTXO,1,Oakland,94605,Female,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,57.4,No,0,69,2774,,3,,0,0,33.81,0,0,37,0,
5053,4369-NYSCF,1,Oakland,94606,Male,0,0,0,56,1,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),75.75,4284.65,No,0,56,6487,,3,,13,0,1031.52,0,0,61,0,
5054,6333-YDVLT,1,Oakland,94607,Male,0,0,0,65,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),110.0,7138.65,No,0,78,6351,,4,,10,1,2152.15,0,0,61,0,
5055,5324-KTGCG,1,Emeryville,94608,Male,0,1,0,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.85,1539.75,No,0,67,4837,,4,,0,0,3182.22,1,5,55,0,
5056,5599-HVLTW,1,Oakland,94609,Female,1,0,0,14,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),80.35,1058.1,No,0,39,3276,,4,,3,1,102.75999999999999,0,0,73,0,
5057,7394-LWLYN,1,Oakland,94610,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,123.8,No,0,75,4840,,3,,10,1,67.5,0,0,57,0,
5058,6873-UDNLD,1,Oakland,94612,Male,0,0,0,40,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,67.45,2731,No,0,55,4714,,3,,58,1,1562.0,0,0,28,1,
5059,2700-LUEVA,1,Oakland,94618,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.75,20.75,No,0,76,2791,,3,,0,0,36.28,0,0,49,0,
5060,0958-YHXGP,1,Oakland,94621,Female,0,0,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.9,497.3,No,0,80,4562,,4,,42,1,216.92999999999998,0,0,25,1,
5061,1101-SSWAG,1,Berkeley,94702,Female,0,1,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,51.1,711.15,No,0,33,4858,,5,,5,1,466.95,1,1,60,0,
5062,5743-KHMNA,1,Berkeley,94705,Male,0,0,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.55,1898.1,No,0,27,6305,,5,,0,0,2774.68,0,0,43,0,
5063,4194-FJARJ,1,Albany,94706,Female,0,1,1,54,1,Yes,DSL,Yes,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),60.0,3273.95,No,0,52,4798,,3,,73,1,460.61999999999995,1,6,22,1,
